movie_id,title,genres,year,original_language,budget,overview,popularity,revenue,tagline,tmdb_vote_avg,tmdb_vote_count,tmdb_id
87,dunston checks in,children's comedy,1996,en,16000000,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",11,0,He's about to turn a Five Star Hotel into a three ring circus.,5,173,6521
88,black sheep,comedy,1996,en,0,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",9,32000000,There's one in every family.,6,304,6521
89,nick of time,action thriller,1995,en,8169363,"An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",10,8175346,,6,539,6521
90,"journey of august king, the",drama,1995,en,0,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",3,0,,6,10,61548
92,mary reilly,drama thriller,1996,en,47000000,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",10,12379402,The untold story of Jekyll and Hyde,5,246,6521
93,vampire in brooklyn,comedy romance,1995,en,14000000,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",16,19800000,A comic tale of horror and seduction.,5,419,6521
94,beautiful girls,drama,1996,en,0,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",10,0,Good times never seemed so good.,6,276,6521
95,broken arrow,action thriller,1996,en,50000000,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",20,150270147,Prepare to Go Ballistic.,6,1164,6521
96,in the bleak midwinter,comedy,1995,en,0,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",2,0,The drama. The passion. The intrigue... And the rehearsals haven't even started.,7,27,6521
97,"hate (haine, la)",drama,1995,fr,2600000,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",22,15300000,"How far you fall doesn't matter, it's how you land…",8,2891,406
98,shopping,action thriller,1994,en,0,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",4,0,No one leaves without paying...,5,33,6521
99,heidi fleiss: hollywood madam,documentary,1995,en,0,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",1,0,   ,6,13,6521
100,city hall,drama thriller,1996,en,0,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",12,0,It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,6,190,6521
101,bottle rocket,comedy,1996,en,7000000,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",9,1040879,"They’re not really criminals, but everyone’s got to have a dream.",6,795,6521
102,mr. wrong,comedy,1996,en,0,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",5,0,,3,43,6521
103,unforgettable,thriller,1996,en,18000000,"Ray Liotta stars as David Krane, a medical examiner who has been acquitted for his wife's murder. Obsessed with finding the real killer, a possible solution presents itself in an experimental serum designed by a neurobiology professor (Linda Fiorentino), which has the ability to transfer memories from one person to another, but with potentially fatal consequences.",6,0,He loved her. He lost her. He won't let her memory die... until it tells him who killed her.,5,76,6521
104,happy gilmore,comedy,1996,en,12000000,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",21,41205099,He doesn't play golf... he destroys it.,6,2019,6521
