,movie_id,title,genres,year
2438,2507,Breakfast of Champions,comedy,1999
2439,2508,"Breaks, The",drama,1999
2440,2509,Eight Days a Week,comedy,1997
2441,2510,Just the Ticket,comedy romance,1999
2442,2511,"Long Goodbye, The",crime,1973
2443,2512,"Ballad of Narayama, The (Narayama Bushiko)",drama,1982
2444,2513,Pet Sematary,horror,1989
2445,2514,Pet Sematary II,horror,1992
2446,2515,Children of the Corn II: The Final Sacrifice,horror,1993
2447,2516,Children of the Corn III,horror,1994
2448,2517,Christine,horror,1983
2449,2518,Night Shift,comedy,1982
2450,2519,House on Haunted Hill,horror,1958
2451,2520,Airport,drama,1970
2452,2521,Airport 1975,drama,1974
2453,2522,Airport '77,drama,1977
2454,2523,Rollercoaster,drama thriller,1977
2455,2524,"Towering Inferno, The",action drama,1974
2456,2525,Alligator,action horror sci-fi,1980
2457,2526,Meteor,sci-fi,1979
2458,2527,Westworld,action sci-fi thriller western,1973
2459,2528,Logan's Run,action adventure sci-fi,1976
2460,2529,Planet of the Apes,action sci-fi,1968
2461,2530,Beneath the Planet of the Apes,action sci-fi,1970
2462,2531,Battle for the Planet of the Apes,action sci-fi,1973
2463,2532,Conquest of the Planet of the Apes,action sci-fi,1972
2464,2533,Escape from the Planet of the Apes,action sci-fi,1971
2465,2534,Avalanche,action,1978
2466,2535,Earthquake,action,1974
2467,2536,"Concorde: Airport '79, The",drama,1979
2468,2537,Beyond the Poseidon Adventure,adventure,1979
2469,2538,Dancemaker,documentary,1998
2470,2539,Analyze This,comedy,1999
2471,2540,"Corruptor, The",action crime drama thriller,1999
2472,2541,Cruel Intentions,drama,1999
2473,2542,"Lock, Stock & Two Smoking Barrels",comedy crime thriller,1998
2474,2543,Six Ways to Sunday,comedy,1997
2475,2544,"School of Flesh, The (L' École de la chair)",drama,1998
2476,2545,Relax... It's Just Sex,comedy,1998
2477,2546,"Deep End of the Ocean, The",drama,1999
2478,2547,Harvest,drama,1998
2479,2548,"Rage: Carrie 2, The",horror,1999
2480,2549,Wing Commander,action sci-fi,1999
2481,2550,"Haunting, The",horror thriller,1963
2482,2551,Dead Ringers,drama thriller,1988
2483,2552,My Boyfriend's Back,comedy,1993
2484,2553,Village of the Damned,horror sci-fi thriller,1960
2485,2554,Children of the Damned,horror sci-fi thriller,1963
2486,2555,Baby Geniuses,comedy,1999
2487,2556,Telling You,comedy drama romance,1998
2488,2557,I Stand Alone (Seul contre tous),drama,1998
2489,2558,Forces of Nature,comedy romance,1999
2490,2559,"King and I, The",animation children's,1999
2491,2560,Ravenous,drama horror,1999
2492,2561,True Crime,crime thriller,1999
2493,2562,Bandits,drama,1997
2494,2563,Beauty,drama,1998
2495,2564,"Empty Mirror, The",drama,1999
2496,2565,"King and I, The",musical,1956
2497,2566,Doug's 1st Movie,animation children's,1999
2498,2567,EDtv,comedy,1999
2499,2568,"Mod Squad, The",action crime,1999
2500,2569,Among Giants,drama romance,1998
2501,2570,"Walk on the Moon, A",drama romance,1999
2502,2571,"Matrix, The",action sci-fi thriller,1999
2503,2572,10 Things I Hate About You,comedy romance,1999
2504,2573,Tango,drama,1998
2505,2574,"Out-of-Towners, The",comedy,1999
2506,2575,"Dreamlife of Angels, The (La Vie rêvée des anges)",drama,1998
2507,2576,"Love, etc.",drama,1996
2508,2577,Metroland,comedy drama,1997
2509,2578,"Sticky Fingers of Time, The",sci-fi,1997
2510,2579,Following,drama,1998
2511,2580,Go,crime,1999
2512,2581,Never Been Kissed,comedy romance,1999
2513,2582,Twin Dragons (Shuang long hui),action comedy,1992
2514,2583,Cookie's Fortune,mystery,1999
2515,2584,Foolish,comedy,1999
2516,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",drama romance,1998
2517,2586,"Goodbye, Lover",comedy crime thriller,1999
2518,2587,Life,comedy,1999
2519,2588,Clubland,drama,1998
2520,2589,Friends & Lovers,comedy drama romance,1999
2521,2590,Hideous Kinky,drama,1998
2522,2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),comedy romance,1998
2523,2592,"Joyriders, The",drama,1999
2524,2593,"Monster, The (Il Mostro)",comedy,1994
2525,2594,Open Your Eyes (Abre los ojos),drama romance sci-fi,1997
2526,2595,Photographer (Fotoamator),documentary,1998
2527,2596,SLC Punk!,comedy drama,1998
2528,2597,Lost & Found,comedy romance,1999
2529,2598,Pushing Tin,comedy,1999
2530,2599,Election,comedy,1999
2531,2600,eXistenZ,action sci-fi thriller,1999
2532,2601,"Little Bit of Soul, A",comedy,1998
2533,2602,Mighty Peking Man (Hsing hsing wang),adventure sci-fi,1977
2534,2603,Nô,drama,1998
2535,2604,Let it Come Down: The Life of Paul Bowles,documentary,1998
2536,2605,Entrapment,crime thriller,1999
2537,2606,Idle Hands,comedy horror,1999
2538,2607,Get Real,drama,1998
2539,2608,Heaven,thriller,1998
2540,2609,"King of Masks, The (Bian Lian)",drama,1996
2541,2610,Three Seasons,drama,1999
2542,2611,"Winslow Boy, The",drama,1998
2543,2612,Mildred Pierce,drama,1945
2544,2613,Night of the Comet,action horror sci-fi,1984
2545,2614,Chopping Mall (a.k.a. Killbots),action horror sci-fi,1986
2546,2615,My Science Project,adventure sci-fi,1985
2547,2616,Dick Tracy,action crime,1990
2548,2617,"Mummy, The",action adventure horror thriller,1999
2549,2618,"Castle, The",comedy,1997
2550,2619,Mascara,drama,1999
2551,2620,This Is My Father,drama romance,1998
2552,2621,Xiu Xiu: The Sent-Down Girl (Tian yu),drama romance,1998
2553,2622,"Midsummer Night's Dream, A",comedy fantasy,1999
2554,2623,Trippin',comedy,1999
2555,2624,After Life,drama,1998
2556,2625,Black Mask (Hak hap),action,1996
2557,2626,Edge of Seventeen,comedy drama romance,1998
2558,2627,Endurance,documentary drama,1998
2559,2628,Star Wars: Episode I - The Phantom Menace,action adventure fantasy sci-fi,1999
2560,2629,"Love Letter, The",comedy romance,1999
2561,2630,Besieged (L' Assedio),drama,1998
2562,2631,Frogs for Snakes,comedy film-noir thriller,1998
2563,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",drama,1965
2564,2633,"Mummy, The",horror romance,1932
2565,2634,"Mummy, The",horror,1959
2566,2635,"Mummy's Curse, The",horror,1944
2567,2636,"Mummy's Ghost, The",horror,1944
2568,2637,"Mummy's Hand, The",horror,1940
2569,2638,"Mummy's Tomb, The",horror,1942
2570,2639,Mommie Dearest,drama,1981
2571,2640,Superman,action adventure sci-fi,1978
2572,2641,Superman II,action adventure sci-fi,1980
2573,2642,Superman III,action adventure sci-fi,1983
2574,2643,Superman IV: The Quest for Peace,action adventure sci-fi,1987
2575,2644,Dracula,horror,1931
2576,2645,Dracula,horror,1958
2577,2646,House of Dracula,horror,1945
2578,2647,House of Frankenstein,horror,1944
2579,2648,Frankenstein,horror,1931
2580,2649,Son of Frankenstein,horror,1939
2581,2650,"Ghost of Frankenstein, The",horror,1942
2582,2651,Frankenstein Meets the Wolf Man,horror,1943
2583,2652,"Curse of Frankenstein, The",horror,1957
2584,2653,Son of Dracula,horror,1943
2585,2654,"Wolf Man, The",horror,1941
2586,2655,Howling II: Your Sister Is a Werewolf,horror,1985
2587,2656,Tarantula,horror sci-fi,1955
2588,2657,"Rocky Horror Picture Show, The",comedy horror musical sci-fi,1975
2589,2658,"Flying Saucer, The",sci-fi,1950
2590,2659,It Came from Hollywood,comedy documentary,1982
2591,2660,"Thing From Another World, The",sci-fi,1951
2592,2661,It Came from Outer Space,sci-fi,1953
2593,2662,"War of the Worlds, The",action sci-fi war,1953
2594,2663,It Came from Beneath the Sea,sci-fi,1955
2595,2664,Invasion of the Body Snatchers,horror sci-fi,1956
2596,2665,Earth Vs. the Flying Saucers,sci-fi,1956
2597,2666,It Conquered the World,sci-fi,1956
2598,2667,"Mole People, The",sci-fi,1956
2599,2668,Swamp Thing,horror sci-fi,1982
2600,2669,Pork Chop Hill,war,1959
2601,2670,"Run Silent, Run Deep",war,1958
2602,2671,Notting Hill,comedy romance,1999
2603,2672,"Thirteenth Floor, The",drama sci-fi thriller,1999
2604,2673,Eternity and a Day (Mia eoniotita ke mia mera ),drama,1998
2605,2674,"Loss of Sexual Innocence, The",drama,1999
2606,2675,Twice Upon a Yesterday,comedy drama romance,1998
2607,2676,Instinct,drama thriller,1999
2608,2677,Buena Vista Social Club,documentary,1999
2609,2678,Desert Blue,drama,1999
2610,2679,Finding North,drama romance,1999
2611,2680,Floating,drama,1997
2612,2681,Free Enterprise,comedy romance sci-fi,1998
2613,2682,Limbo,drama,1999
2614,2683,Austin Powers: The Spy Who Shagged Me,comedy,1999
2615,2684,Taxman,comedy drama,1999
2616,2685,"Red Dwarf, The (Le Nain rouge)",comedy drama,1998
2617,2686,"Red Violin, The (Le Violon rouge)",drama mystery,1998
2618,2687,Tarzan,animation children's,1999
2619,2688,"General's Daughter, The",drama thriller,1999
2620,2689,Get Bruce,documentary,1999
2621,2690,"Ideal Husband, An",comedy,1999
2622,2691,"Legend of 1900, The (Leggenda del pianista sull'oceano)",drama,1998
2623,2692,Run Lola Run (Lola rennt),action crime romance,1998
2624,2693,Trekkies,documentary,1997
2625,2694,Big Daddy,comedy,1999
2626,2695,"Boys, The",drama,1997
2627,2696,"Dinner Game, The (Le Dîner de cons)",comedy,1998
2628,2697,My Son the Fanatic,comedy drama romance,1998
2629,2698,Zone 39,sci-fi,1997
2630,2699,Arachnophobia,action comedy sci-fi thriller,1990
2631,2700,"South Park: Bigger, Longer and Uncut",animation comedy,1999
2632,2701,Wild Wild West,action sci-fi western,1999
2633,2702,Summer of Sam,drama,1999
2634,2703,Broken Vessels,drama,1998
2635,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)",drama romance,1991
2636,2705,"Late August, Early September (Fin août, début septembre)",drama,1998
2637,2706,American Pie,comedy,1999
2638,2707,Arlington Road,thriller,1999
2639,2708,"Autumn Tale, An (Conte d'automne)",romance,1998
2640,2709,Muppets From Space,children's comedy,1999
2641,2710,"Blair Witch Project, The",horror,1999
2642,2711,My Life So Far,drama,1999
2643,2712,Eyes Wide Shut,drama,1999
2644,2713,Lake Placid,horror thriller,1999
2645,2714,"Wood, The",drama,1999
2646,2715,"Velocity of Gary, The",comedy romance,1998
2647,2716,Ghostbusters,comedy horror,1984
2648,2717,Ghostbusters II,comedy horror,1989
2649,2718,Drop Dead Gorgeous,comedy,1999
2650,2719,"Haunting, The",horror thriller,1999
2651,2720,Inspector Gadget,action adventure children's comedy,1999
2652,2721,Trick,romance,1999
2653,2722,Deep Blue Sea,action sci-fi thriller,1999
2654,2723,Mystery Men,action adventure comedy,1999
2655,2724,Runaway Bride,comedy romance,1999
2656,2725,Twin Falls Idaho,drama,1999
2657,2726,"Killing, The",crime film-noir,1956
2658,2727,Killer's Kiss,film-noir,1955
2659,2728,Spartacus,drama,1960
2660,2729,Lolita,drama,1962
2661,2730,Barry Lyndon,drama,1975
2662,2731,"400 Blows, The (Les Quatre cents coups)",drama,1959
2663,2732,Jules and Jim (Jules et Jim),drama,1961
2664,2733,Vibes,adventure comedy,1988
2665,2734,"Mosquito Coast, The",drama,1986
2666,2735,"Golden Child, The",action adventure comedy,1986
2667,2736,Brighton Beach Memoirs,comedy,1986
2668,2737,Assassination,action,1987
2669,2738,Crimes of the Heart,comedy drama,1986
2670,2739,"Color Purple, The",drama,1985
2671,2740,"Kindred, The",horror,1986
2672,2741,No Mercy,action thriller,1986
2673,2742,Ménage (Tenue de soirée),comedy drama,1986
2674,2743,Native Son,drama,1986
2675,2744,Otello,drama,1986
2676,2745,"Mission, The",drama,1986
2677,2746,Little Shop of Horrors,comedy horror musical,1986
2678,2747,"Little Shop of Horrors, The",comedy horror,1960
2679,2748,Allan Quartermain and the Lost City of Gold,action adventure,1987
2680,2749,"Morning After, The",drama mystery,1986
2681,2750,Radio Days,comedy drama,1987
2682,2751,From the Hip,comedy,1987
2683,2752,Outrageous Fortune,comedy mystery,1987
2684,2753,"Bedroom Window, The",thriller,1987
2685,2754,Deadtime Stories,horror,1987
2686,2755,Light of Day,drama,1987
2687,2756,Wanted: Dead or Alive,action,1987
2688,2757,Frances,drama,1982
2689,2758,Plenty,drama,1985
2690,2759,Dick,comedy,1999
2691,2760,"Gambler, The (A Játékos)",drama,1997
2692,2761,"Iron Giant, The",animation children's,1999
2693,2762,"Sixth Sense, The",thriller,1999
2694,2763,"Thomas Crown Affair, The",action thriller,1999
2695,2764,"Thomas Crown Affair, The",crime drama thriller,1968
2696,2765,"Acid House, The",comedy drama,1998
2697,2766,"Adventures of Sebastian Cole, The",comedy drama,1998
2698,2767,Illuminata,comedy,1998
2699,2768,Stiff Upper Lips,comedy,1998
2700,2769,"Yards, The",crime mystery,1999
2701,2770,Bowfinger,comedy,1999
2702,2771,Brokedown Palace,drama,1999
2703,2772,Detroit Rock City,comedy,1999
2704,2773,Alice and Martin (Alice et Martin),drama,1998
2705,2774,Better Than Chocolate,comedy romance,1999
2706,2775,Head On,drama,1998
2707,2776,"Marcello Mastroianni: I Remember Yes, I Remember",documentary,1997
2708,2777,Cobra,drama,1925
2709,2778,Never Talk to Strangers,thriller,1995
2710,2779,Heaven Can Wait,comedy,1978
2711,2780,"Raven, The",comedy horror,1963
2712,2781,"Tingler, The",horror,1959
2713,2782,Pit and the Pendulum,horror,1961
2714,2783,"Tomb of Ligeia, The",horror,1965
2715,2784,"Masque of the Red Death, The",horror,1964
2716,2785,Tales of Terror,horror,1962
2717,2786,Haunted Honeymoon,comedy,1986
2718,2787,Cat's Eye,horror,1985
2719,2788,And Now for Something Completely Different,comedy,1971
2720,2789,Damien: Omen II,horror,1978
2721,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",horror,1981
2722,2791,Airplane!,comedy,1980
2723,2792,Airplane II: The Sequel,comedy,1982
2724,2793,"American Werewolf in Paris, An",comedy horror,1997
2725,2794,European Vacation,comedy,1985
2726,2795,Vacation,comedy,1983
2727,2796,Funny Farm,comedy,1988
2728,2797,Big,comedy fantasy,1988
2729,2798,Problem Child,comedy,1990
2730,2799,Problem Child 2,comedy,1991
2731,2800,Little Nemo: Adventures in Slumberland,animation children's,1992
2732,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),drama romance,1997
2733,2802,Tequila Sunrise,action romance thriller,1988
2734,2803,"Pelican Brief, The",thriller,1993
2735,2804,"Christmas Story, A",comedy drama,1983
2736,2805,Mickey Blue Eyes,comedy romance,1999
2737,2806,Teaching Mrs. Tingle,comedy thriller,1999
2738,2807,Universal Soldier: The Return,action sci-fi,1999
2739,2808,Universal Soldier,action sci-fi,1992
2740,2809,Love Stinks,comedy,1999
2741,2810,Perfect Blue,animation mystery,1997
2742,2811,With Friends Like These...,comedy,1998
2743,2812,In Too Deep,action thriller,1999
2744,2813,"Source, The",documentary,1999
2745,2814,"Bat, The",horror,1959
2746,2815,Iron Eagle,action war,1986
2747,2816,Iron Eagle II,action war,1988
2748,2817,Aces: Iron Eagle III,action war,1992
2749,2818,Iron Eagle IV,action war,1995
2750,2819,Three Days of the Condor,thriller,1975
2751,2820,Hamlet,drama,1964
2752,2821,Male and Female,adventure drama,1919
2753,2822,Medicine Man,adventure romance,1992
2754,2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)",action drama,1919
2755,2824,On the Ropes,documentary,1999
2756,2825,Rosie,drama,1998
2757,2826,"13th Warrior, The",action horror thriller,1999
2758,2827,"Astronaut's Wife, The",sci-fi thriller,1999
2759,2828,Dudley Do-Right,children's comedy,1999
2760,2829,"Muse, The",comedy drama,1999
2761,2830,Cabaret Balkan (Bure Baruta),drama,1998
2762,2831,"Dog of Flanders, A",drama,1999
2763,2832,"Lost Son, The",drama,1999
2764,2833,Lucie Aubrac,romance war,1997
2765,2834,"Very Thought of You, The",comedy romance,1998
2766,2835,Chill Factor,action thriller,1999
2767,2836,Outside Providence,comedy,1999
2768,2837,Bedrooms & Hallways,comedy romance,1998
2769,2838,I Woke Up Early the Day I Died,comedy,1998
2770,2839,West Beirut (West Beyrouth),drama,1998
2771,2840,Stigmata,thriller,1999
2772,2841,Stir of Echoes,thriller,1999
2773,2842,Best Laid Plans,crime drama,1999
2774,2843,"Black Cat, White Cat (Crna macka, beli macor)",comedy romance,1998
2775,2844,"Minus Man, The",drama mystery,1999
2776,2845,White Boys,drama,1999
2777,2846,"Adventures of Milo and Otis, The",children's,1986
2778,2847,Only Angels Have Wings,drama,1939
2779,2848,Othello,drama,1952
2780,2849,Queens Logic,comedy drama,1991
2781,2850,Public Access,drama thriller,1993
2782,2851,Saturn 3,adventure sci-fi thriller,1979
2783,2852,"Soldier's Story, A",drama,1984
2784,2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror)",horror,1977
2785,2854,Don't Look in the Basement!,horror,1973
2786,2855,Nightmares,horror,1983
2787,2856,I Saw What You Did,thriller,1965
2788,2857,Yellow Submarine,animation musical,1968
2789,2858,American Beauty,comedy drama,1999
2790,2859,Stop Making Sense,documentary,1984
2791,2860,Blue Streak,comedy,1999
2792,2861,For Love of the Game,comedy drama,1999
2793,2862,Caligula,drama,1980
2794,2863,"Hard Day's Night, A",comedy musical,1964
2795,2864,Splendor,comedy,1999
2796,2865,Sugar Town,comedy,1999
2797,2866,"Buddy Holly Story, The",drama,1978
2798,2867,Fright Night,comedy horror,1985
2799,2868,Fright Night Part II,horror,1989
2800,2869,"Separation, The (La Séparation)",drama,1994
2801,2870,Barefoot in the Park,comedy,1967
2802,2871,Deliverance,adventure thriller,1972
2803,2872,Excalibur,action drama fantasy romance,1981
2804,2873,Lulu on the Bridge,drama mystery romance,1998
2805,2874,"Pajama Game, The",comedy,1957
2806,2875,Sommersby,drama mystery romance,1993
2807,2876,Thumbelina,animation children's,1994
2808,2877,Tommy,drama musical,1975
2809,2878,Hell Night,horror,1981
2810,2879,Operation Condor (Feiying gaiwak),action adventure comedy,1990
2811,2880,Operation Condor 2 (Longxiong hudi),action adventure comedy,1990
2812,2881,Double Jeopardy,action thriller,1999
2813,2882,Jakob the Liar,drama,1999
2814,2883,Mumford,comedy,1999
2815,2884,Dog Park,comedy romance,1998
2816,2885,Guinevere,drama romance,1999
2817,2886,"Adventures of Elmo in Grouchland, The",children's comedy,1999
2818,2887,Simon Sez,drama,1999
2819,2888,Drive Me Crazy,comedy romance,1999
2820,2889,"Mystery, Alaska",comedy,1999
2821,2890,Three Kings,drama war,1999
2822,2891,"Happy, Texas",comedy,1999
2823,2892,New Rose Hotel,action drama,1998
2824,2893,Plunkett & MaCleane,action drama,1999
2825,2894,Romance,drama romance,1999
2826,2895,Napoleon and Samantha,adventure,1972
2827,2896,Alvarez Kelly,western,1966
2828,2897,And the Ship Sails On (E la nave va),comedy war,1984
2829,2898,"Dark Half, The",horror mystery,1993
2830,2899,Gulliver's Travels,adventure animation children's,1939
2831,2900,Monkey Shines,horror sci-fi,1988
2832,2901,Phantasm,horror sci-fi,1979
2833,2902,Psycho II,horror thriller,1983
2834,2903,Psycho III,horror thriller,1986
2835,2904,Rain,drama,1932
2836,2905,Sanjuro,action adventure,1962
2837,2906,Random Hearts,drama romance,1999
2838,2907,Superstar,comedy,1999
2839,2908,Boys Don't Cry,drama,1999
2840,2909,"Five Wives, Three Secretaries and Me",documentary,1998
2841,2910,"Ennui, L'",drama romance,1998
2842,2911,"Grandfather, The (El Abuelo)",drama,1998
2843,2912,"Limey, The",action crime drama,1999
2844,2913,"Mating Habits of the Earthbound Human, The",comedy,1998
2845,2914,Molly,comedy drama,1999
2846,2915,Risky Business,comedy,1983
2847,2916,Total Recall,action adventure sci-fi thriller,1990
2848,2917,Body Heat,crime thriller,1981
2849,2918,Ferris Bueller's Day Off,comedy,1986
2850,2919,Year of Living Dangerously,drama romance,1982
2851,2920,Children of Paradise (Les enfants du paradis),drama romance,1945
2852,2921,High Plains Drifter,western,1972
2853,2922,Hang 'em High,western,1967
2854,2923,Citizen's Band (a.k.a. Handle with Care),comedy,1977
2855,2924,Drunken Master (Zui quan),action comedy,1979
2856,2925,"Conformist, The (Il Conformista)",drama,1970
2857,2926,Hairspray,comedy drama,1988
2858,2927,Brief Encounter,drama romance,1946
2859,2928,"Razor's Edge, The",drama,1984
2860,2929,Reds,drama,1981
2861,2930,Return with Honor,documentary,1998
2862,2931,Time of the Gypsies (Dom za vesanje),drama,1989
2863,2932,Days of Heaven,drama,1978
2864,2933,"Fire Within, The (Le Feu Follet)",drama,1963
2865,2934,"Love Bewitched, A (El Amor Brujo)",musical,1986
2866,2935,"Lady Eve, The",comedy romance,1941
2867,2936,Sullivan's Travels,comedy,1942
2868,2937,"Palm Beach Story, The",comedy,1942
2869,2938,Man Facing Southeast (Hombre Mirando al Sudeste),drama,1986
2870,2939,Niagara,drama thriller,1953
2871,2940,Gilda,film-noir,1946
2872,2941,South Pacific,musical romance war,1958
2873,2942,Flashdance,drama romance,1983
2874,2943,Indochine,drama romance,1992
2875,2944,"Dirty Dozen, The",action war,1967
2876,2945,Mike's Murder,mystery,1984
2877,2946,Help!,comedy musical,1965
2878,2947,Goldfinger,action,1964
2879,2948,From Russia with Love,action,1963
2880,2949,Dr. No,action,1962
2881,2950,"Blue Lagoon, The",adventure drama romance,1980
2882,2951,"Fistful of Dollars, A",action western,1964
2883,2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)",crime thriller,1996
2884,2953,Home Alone 2: Lost in New York,children's comedy,1992
2885,2954,Penitentiary,drama,1979
2886,2955,Penitentiary II,drama,1982
2887,2956,Someone to Watch Over Me,action crime thriller,1987
2888,2957,Sparrows,drama,1926
2889,2958,Naturally Native,drama,1998
2890,2959,Fight Club,drama,1999
2891,2960,Beefcake,drama,1999
2892,2961,"Story of Us, The",comedy drama,1999
2893,2962,Fever Pitch,comedy romance,1997
2894,2963,Joe the King,crime drama,1999
2895,2964,Julien Donkey-Boy,drama,1999
2896,2965,"Omega Code, The",action,1999
2897,2966,"Straight Story, The",drama,1999
2898,2967,"Bad Seed, The",drama thriller,1956
2899,2968,Time Bandits,adventure fantasy sci-fi,1981
2900,2969,"Man and a Woman, A (Un Homme et une Femme)",drama romance,1966
2901,2970,Fitzcarraldo,adventure drama,1982
2902,2971,All That Jazz,musical,1979
2903,2972,Red Sorghum (Hong Gao Liang),drama war,1987
2904,2973,Crimes and Misdemeanors,comedy,1989
2905,2974,Bats,horror thriller,1999
2906,2975,"Best Man, The",drama,1999
2907,2976,Bringing Out the Dead,drama horror,1999
2908,2977,Crazy in Alabama,comedy drama,1999
2909,2978,Three to Tango,comedy romance,1999
2910,2979,Body Shots,drama,1999
2911,2980,Men Cry Bullets,drama,1997
2912,2981,"Brother, Can You Spare a Dime?",documentary,1975
2913,2982,"Guardian, The",horror thriller,1990
2914,2983,"Ipcress File, The",thriller,1965
2915,2984,On Any Sunday,documentary,1971
2916,2985,Robocop,action crime sci-fi,1987
2917,2986,Robocop 2,action crime sci-fi,1990
2918,2987,Who Framed Roger Rabbit?,adventure animation film-noir,1988
2919,2988,Melvin and Howard,drama,1980
2920,2989,For Your Eyes Only,action,1981
2921,2990,Licence to Kill,action,1989
2922,2991,Live and Let Die,action,1973
2923,2992,Rawhead Rex,horror thriller,1986
2924,2993,Thunderball,action,1965
2925,2994,"City, The",drama,1998
2926,2995,"House on Haunted Hill, The",horror,1999
2927,2996,Music of the Heart,drama,1999
2928,2997,Being John Malkovich,comedy,1999
2929,2998,Dreaming of Joseph Lees,romance,1998
2930,2999,Man of the Century,comedy,1999
2931,3000,"Princess Mononoke, The (Mononoke Hime)",action adventure animation,1997
2932,3001,"Suburbans, The",drama,1999
2933,3002,My Best Fiend (Mein liebster Feind),documentary,1999
2934,3003,Train of Life (Train De Vie),comedy drama,1998
2935,3004,"Bachelor, The",comedy romance,1999
2936,3005,"Bone Collector, The",thriller,1999
2937,3006,"Insider, The",drama,1999
2938,3007,American Movie,documentary,1999
2939,3008,Last Night,thriller,1998
2940,3009,Portraits Chinois,drama,1996
2941,3010,Rosetta,drama,1999
2942,3011,"They Shoot Horses, Don't They?",drama,1969
2943,3012,Battling Butler,comedy,1926
2944,3013,Bride of Re-Animator,comedy horror,1990
2945,3014,Bustin' Loose,comedy,1981
2946,3015,Coma,thriller,1978
2947,3016,Creepshow,horror,1982
2948,3017,Creepshow 2,horror,1987
2949,3018,Re-Animator,horror,1985
2950,3019,Drugstore Cowboy,crime drama,1989
2951,3020,Falling Down,action drama,1993
2952,3021,"Funhouse, The",horror,1981
2953,3022,"General, The",comedy,1927
2954,3023,My Best Girl,comedy romance,1927
2955,3024,Piranha,horror sci-fi,1978
2956,3025,Rough Night in Jericho,western,1967
2957,3026,Slaughterhouse,horror,1987
2958,3027,Slaughterhouse 2,horror,1988
2959,3028,"Taming of the Shrew, The",comedy,1967
2960,3029,Nighthawks,action drama,1981
2961,3030,Yojimbo,comedy drama western,1961
2962,3031,Repossessed,comedy,1990
2963,3032,"Omega Man, The",sci-fi,1971
2964,3033,Spaceballs,comedy sci-fi,1987
2965,3034,Robin Hood,animation children's,1973
2966,3035,Mister Roberts,comedy drama war,1955
2967,3036,Quest for Fire,adventure,1981
2968,3037,Little Big Man,comedy drama western,1970
2969,3038,"Face in the Crowd, A",drama,1957
2970,3039,Trading Places,comedy,1983
2971,3040,Meatballs,comedy,1979
2972,3041,Meatballs Part II,comedy,1984
2973,3042,Meatballs III,comedy,1987
2974,3043,Meatballs 4,comedy,1992
2975,3044,Dead Again,mystery romance thriller,1991
2976,3045,Peter's Friends,comedy drama,1992
2977,3046,"Incredibly True Adventure of Two Girls in Love, The",comedy romance,1995
2978,3047,Experience Preferred... But Not Essential,drama,1982
2979,3048,Under the Rainbow,comedy,1981
2980,3049,How I Won the War,comedy war,1967
2981,3050,Light It Up,drama,1999
2982,3051,Anywhere But Here,drama,1999
2983,3052,Dogma,comedy,1999
2984,3053,"Messenger: The Story of Joan of Arc, The",drama war,1999
2985,3054,Pokémon: The First Movie,animation children's,1998
2986,3055,Felicia's Journey,thriller,1999
2987,3056,Oxygen,thriller,1999
2988,3057,Where's Marlowe?,comedy,1999
2989,3058,"Ape, The",horror sci-fi,1940
2990,3059,British Intelligence,drama,1940
2991,3060,"Commitments, The",comedy drama,1991
2992,3061,Holiday Inn,comedy musical,1942
2993,3062,"Longest Day, The",action drama war,1962
2994,3063,Poison Ivy,thriller,1992
2995,3064,Poison Ivy: New Seduction,thriller,1997
2996,3065,Ten Benny,drama,1997
2997,3066,Tora! Tora! Tora!,war,1970
2998,3067,Women on the Verge of a Nervous Breakdown,comedy drama,1988
2999,3068,"Verdict, The",drama,1982
3000,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",drama,1972
3001,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",adventure comedy sci-fi,1984
3002,3071,Stand and Deliver,drama,1987
3003,3072,Moonstruck,comedy,1987
3004,3073,"Sandpiper, The",drama romance,1965
3005,3074,Jeremiah Johnson,western,1972
3006,3075,Repulsion,thriller,1965
3007,3076,Irma la Douce,comedy,1963
3008,3077,42 Up,documentary,1998
3009,3078,Liberty Heights,drama,1999
3010,3079,Mansfield Park,drama,1999
3011,3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek)",drama sci-fi,1998
3012,3081,Sleepy Hollow,horror romance,1999
3013,3082,"World Is Not Enough, The",action thriller,1999
3014,3083,All About My Mother (Todo Sobre Mi Madre),comedy drama,1999
3015,3084,Home Page,documentary,1999
3016,3085,"Living Dead Girl, The (La Morte Vivante)",horror,1982
3017,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),comedy,1934
3018,3087,Scrooged,comedy,1988
3019,3088,Harvey,comedy,1950
3020,3089,"Bicycle Thief, The (Ladri di biciclette)",drama,1948
3021,3090,Matewan,drama,1987
