movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
87,dunston checks in,children's comedy,1996,5,12513,0,88,16000000,en,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",11,0,He's about to turn a Five Star Hotel into a three ring circus.,173,5
88,black sheep,comedy,1996,6,39934,0,87,0,en,A genetic engineering experiment gone horribly awry turns a large flock of docile sheep into unrelenting killing machines.,16,4947717,"There are over 40 million sheep in New Zealand, and they're pissed off!",555,5
89,nick of time,action thriller,1995,6,41522,0,90,8169363,en,"An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",12,8175346,,539,6
90,"journey of august king, the",drama,1995,6,994,0,91,0,en,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",3,0,,10,6
92,mary reilly,drama thriller,1996,5,14842,0,108,47000000,en,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",11,12379402,The untold story of Jekyll and Hyde,246,5
93,vampire in brooklyn,comedy romance,1995,4,23260,0,100,14000000,en,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",11,19800000,A comic tale of horror and seduction.,419,5
94,beautiful girls,drama,1996,7,32789,0,112,0,en,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",11,0,Good times never seemed so good.,276,6
95,broken arrow,action thriller,1996,6,96880,0,108,50000000,en,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",17,150270147,Prepare to Go Ballistic.,1163,6
96,in the bleak midwinter,comedy,1995,7,2575,0,99,0,en,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",1,0,The drama. The passion. The intrigue... And the rehearsals haven't even started.,27,7
97,"hate (haine, la)",drama,1995,-1,-1,-1,-1,23000000,en,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",23,34934009,Two worlds. One voice. No going back.,1725,8
98,shopping,action thriller,1994,5,2779,0,105,0,en,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",3,0,No one leaves without paying...,33,5
99,heidi fleiss: hollywood madam,documentary,1995,6,810,0,106,0,en,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",1,0,   ,13,6
100,city hall,drama thriller,1996,6,20498,0,111,0,en,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",10,0,It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,190,6
101,bottle rocket,comedy,1996,6,75325,0,91,7000000,en,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",11,1040879,"They’re not really criminals, but everyone’s got to have a dream.",795,6
102,mr. wrong,comedy,1996,3,5077,0,96,0,en,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",8,0,,43,3
103,unforgettable,thriller,1996,6,5335,0,117,12000000,en,"Julia moves in with her fiancé, David, but his ex-wife and her own haunting past join forces to rock her quiet suburban existence.",36,17768012,"When love ends, madness begins.",539,5
104,happy gilmore,comedy,1996,7,215272,0,92,12000000,en,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",18,41205099,He doesn't play golf... he destroys it.,2018,6
105,"bridges of madison county, the",drama romance,1995,7,79262,0,135,24000000,en,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,22,182016617,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...,1636,7
106,nobody loves me (keiner liebt mich),comedy drama,1994,7,1184,0,104,0,en,"High in Lake Titicaca in the Andes Mountains, a large and homely frog once thrived, a species endemic to altitude and cold water named Telmatobius culeus. But over-collecting for human consumption, pollution and predation by introduced species have devastated the Titicaca water frog — which has a hard enough life as is, given its resemblance to a certain human sexual organ and the many unflattering nicknames that has spawned. In 2016, 10,000 frogs died all at once, and it wasn’t the first mass die-off this critically endangered species has experienced. This short film from The Redford Center shines a new light on these underappreciated animals, showing their amazing adaptability, crucial role in the aquatic ecosystem and what’s at stake — unless humans intervene.",0,0,,0,0
