movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
84,last summer in the hamptons,comedy drama,1995,5,414,0,108,0,en,"Helena Mora, the head of an eccentric theatrical family, has decided to sell her large estate in the Hamptons because of her recent money troubles. Before she completes the sale, she wants to have one last gathering of family and friends, with dramatic performances. Bringing everyone together, though, creates rivalries and tension, especially for Oona, a temperamental but successful movie actress who seeks the approval of her creative peers.",1,0,,1,9
85,angels and insects,drama romance,1995,6,4603,0,116,0,en,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",6,0,An elegant seduction. An erotic deception. A stunning revelation.,39,6
86,white squall,adventure drama,1996,6,23664,0,129,38000000,en,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",12,10300000,The strongest will in nature is the will to survive.,258,6
87,dunston checks in,children's comedy,1996,5,12513,0,88,16000000,en,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",11,0,He's about to turn a Five Star Hotel into a three ring circus.,173,5
88,black sheep,comedy,1996,6,39934,0,87,0,en,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",9,32000000,There's one in every family.,304,6
89,nick of time,action thriller,1995,6,41522,0,90,8169363,en,"An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",10,8175346,,539,6
90,"journey of august king, the",drama,1995,6,994,0,91,0,en,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",3,0,,10,6
92,mary reilly,drama thriller,1996,5,14842,0,108,47000000,en,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",10,12379402,The untold story of Jekyll and Hyde,246,5
93,vampire in brooklyn,comedy romance,1995,4,23260,0,100,14000000,en,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",16,19800000,A comic tale of horror and seduction.,419,5
94,beautiful girls,drama,1996,7,32789,0,112,0,en,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",10,0,Good times never seemed so good.,276,6
95,broken arrow,action thriller,1996,6,96880,0,108,50000000,en,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",20,150270147,Prepare to Go Ballistic.,1164,6
96,in the bleak midwinter,comedy,1995,7,2575,0,99,0,en,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",2,0,The drama. The passion. The intrigue... And the rehearsals haven't even started.,27,7
97,"hate (haine, la)",drama,1995,6,9,-1,104,2600000,fr,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",22,15300000,"How far you fall doesn't matter, it's how you land…",2891,8
98,shopping,action thriller,1994,5,2779,0,105,0,en,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",4,0,No one leaves without paying...,33,5
99,heidi fleiss: hollywood madam,documentary,1995,6,810,0,106,0,en,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",1,0,   ,13,6
100,city hall,drama thriller,1996,6,20498,0,111,0,en,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",12,0,It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,190,6
101,bottle rocket,comedy,1996,6,75325,0,91,7000000,en,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",9,1040879,"They’re not really criminals, but everyone’s got to have a dream.",795,6
102,mr. wrong,comedy,1996,3,5077,0,96,0,en,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",5,0,,43,3
